season,site,parameter,t_mean01,t_mean99,t_slope_behind_01,t_slope_behind_99,t_sd_0199
snowmelt,prospect,Specific Conductivity,63.6814567565918,740.00640625,-2.45585159301758,0.75900927734375,99.04842953660726
winter_baseflow,prospect,Specific Conductivity,147.576138916016,1123.50377441406,-1.59484830729167,1.18050579833984,271.0450493402018
fall_baseflow,prospect,Temperature,0.571710780262947,18.3793115615845,-0.00817830848693854,0.021355094909668,3.9482841636931645
monsoon,prospect,Temperature,13.2761915969849,23.7342049771789,-0.0108594462076823,0.0215338452657064,2.1720949391084123
snowmelt,prospect,Temperature,7.7953674697876,19.4953845214844,-0.012611141204834,0.0205972277323405,2.4365120174421584
winter_baseflow,prospect,Temperature,1.61563055157661,17.373816986084,-0.0147760429382323,0.0320132191975913,3.323758996977569
fall_baseflow,prospect,Turbidity,2.05960758924484,46.5021469116211,-2.46609367688497,2.60773629760744,7.963458093170219
monsoon,prospect,Turbidity,1.98840452165688,204.340592966186,-4.65651683110352,4.2881323749349,28.696458743434825
snowmelt,prospect,Turbidity,4.93941745758057,218.454842529297,-4.08230248514811,4.01021952311201,38.4670936263872
winter_baseflow,prospect,Turbidity,1.81078154683113,117.349141159058,-1.96845086574554,1.69618679237366,20.345534362322457
fall_baseflow,prospect virridy,Chl-a Fluorescence,0.0351737435534596,21.3593169593811,-1.39535999103387,1.36835295931498,4.242298111016796
monsoon,prospect virridy,Chl-a Fluorescence,0.0256148020736873,4.24480651378631,-0.216036953727404,0.22084318531553,0.8077114345498899
winter_baseflow,prospect virridy,Chl-a Fluorescence,0.0360670141875744,14.2693103408813,-0.986860371083021,0.868363570849101,2.5280563488591667
fall_baseflow,prospect virridy,Depth,0.272348200298309,0.628664807235718,-4.93238304138182e-4,8.32077166366571e-4,0.1037430724568914
monsoon,prospect virridy,Depth,0.356284417041779,0.379418898834229,-1.71910533905034e-4,2.18413267135622e-4,0.0072561376965391035
winter_baseflow,prospect virridy,Depth,0.25629867867136,0.465582336825371,-4.34568096542359e-4,7.5431442260742e-4,0.05843412156593534
fall_baseflow,prospect virridy,FDOM Fluorescence,0.230784611999989,1.35076925158501,-0.00315081691741944,0.00307673390706381,0.16178606457395583
monsoon,prospect virridy,FDOM Fluorescence,0.376303002238274,1.32518833875656,-0.003543541431427,0.00437192606925964,0.12603683177519145
winter_baseflow,prospect virridy,FDOM Fluorescence,0,0.745716497302055,-0.00794830886522929,0.00799809350570043,0.08512143176790272
fall_baseflow,prospect virridy,Specific Conductivity,164.791921386719,1068.599921875,-2.05218123372396,1.64769608561198,255.02152067470962
monsoon,prospect virridy,Specific Conductivity,203.216828918457,874.261929321289,-2.64118918863932,1.82641031901041,182.6164361426326
winter_baseflow,prospect virridy,Specific Conductivity,293.563754272461,1041.80238647461,-1.44402563476563,1.3227849934895901,216.68571995762935
fall_baseflow,prospect virridy,Temperature,0.663323407173157,18.4595026397705,-0.00814415995279943,0.0221574560801188,3.963253923177741
monsoon,prospect virridy,Temperature,13.0117448329926,23.1194762229919,-0.0109577255249024,0.0223654301961263,2.1697977457100155
winter_baseflow,prospect virridy,Temperature,1.45787417411804,15.646454114914,-0.0116260608037313,0.0240873432159424,3.143156717877899
fall_baseflow,prospect virridy,Turbidity,0,26.5677796173096,-1.06400846672058,1.11492687606811,5.517379363979251
monsoon,prospect virridy,Turbidity,0.650975912809372,41.466608428955396,-1.5368536094029699,1.88661554972331,4.682374005589143
winter_baseflow,prospect virridy,Turbidity,0,88.4891259765624,-11.9593087768555,11.796809918801,18.54386759524614
fall_baseflow,river bluffs,Chl-a Fluorescence,0.507697327136993,9.02142765045161,-0.322012825171153,0.271803698539734,1.4903937816626929
monsoon,river bluffs,Chl-a Fluorescence,0.0178866247087717,1.93069779872894,-0.0814153442780177,0.0844368404646719,0.3742605106785635
snowmelt,river bluffs,Chl-a Fluorescence,0.00614095835015178,19.3186009216309,-0.482936734716097,0.508507537841795,2.386491119351308
winter_baseflow,river bluffs,Chl-a Fluorescence,0.22357490003109,31.7108138275146,-1.34562668307622,0.969502992630005,5.812023925734779
fall_baseflow,river bluffs,Depth,0.246704188545227,0.811423843688965,-9.5351754932403e-4,0.00122965389194488,0.14379662255481726
monsoon,river bluffs,Depth,0.184085400987625,1.02687434980774,-0.00156791994514465,0.00204777018566132,0.11697254827050554
snowmelt,river bluffs,Depth,0.252399449197769,1.51502869294739,-0.00331650977325439,0.0067609355516434,0.32334122028596324
winter_baseflow,river bluffs,Depth,0.163608327484131,1.04992728352547,-9.22473986339569e-4,0.0011286087272644,0.17732813499372047
fall_baseflow,river bluffs,DO,6.49263402938843,14.0465524673462,-0.0187607447306315,0.0278084615071615,1.8550030080275752
monsoon,river bluffs,DO,5.31962059020996,10.0030625534058,-0.015859671274821,0.0139750022888184,1.0391082411392647
snowmelt,river bluffs,DO,0,9.96704506874088,-0.201582939624786,0.23374952920278,2.234461449148698
winter_baseflow,river bluffs,DO,3.227525639534,14.7158415317535,-0.0986912371317545,0.125668614069621,2.0774899783627436
fall_baseflow,river bluffs,ORP,0.202298549804688,0.359968173828125,-0.00113694384765625,6.0452294921875e-4,0.032792391844875264
monsoon,river bluffs,ORP,0.172471817016602,0.454527834472656,-0.00140203450520833,8.81299804687502e-4,0.07101597878983161
snowmelt,river bluffs,ORP,-0.381355028686523,0.411512186584473,-0.00578095061747233,0.00503023579915366,0.16026370883509392
winter_baseflow,river bluffs,ORP,-0.0419170379638672,0.302000737304688,-0.0041804297765096,0.00286108334859212,0.05220673453192421
fall_baseflow,river bluffs,pH,7.94451829910278,9.54045478820801,-0.00225868288675944,0.0030484987894694,0.36971885957796885
monsoon,river bluffs,pH,7.5897421503067,9.41896020889282,-0.00314922587076823,0.00393260320027668,0.5051290013017561
snowmelt,river bluffs,pH,7.52231563091278,8.72454456329346,-0.00604291534423828,0.00757155863444005,0.2361953662046876
winter_baseflow,river bluffs,pH,8.01427707672119,9.23079357147217,-0.0141492252349854,0.0143556264241536,0.28011150947507835
fall_baseflow,river bluffs,Specific Conductivity,269.410015258789,1336.68607421875,-0.932950642903646,0.581755371093747,286.24777534412686
monsoon,river bluffs,Specific Conductivity,282.845238647461,1239.86397949219,-1.73952921549479,1.1304075520833201,197.41621373448868
snowmelt,river bluffs,Specific Conductivity,145.538584594727,1183.60273925781,-4.36693310546875,2.09684197998047,289.87130658016326
winter_baseflow,river bluffs,Specific Conductivity,317.579459838867,1474.70728027344,-5.51743221028646,5.60201224772136,261.59511849410296
fall_baseflow,river bluffs,Temperature,-0.00492500014603138,19.0814017486572,-0.0107345136006673,0.0184959786732993,4.597576815237916
monsoon,river bluffs,Temperature,15.1449182987213,26.0388645172119,-0.0148495635986328,0.0212431844075521,2.500484526877234
snowmelt,river bluffs,Temperature,9.03432837486267,23.1683325958252,-0.0148676617940267,0.0240090440114339,2.841998791728536
winter_baseflow,river bluffs,Temperature,0.982492356300354,17.1689654541016,-0.0175013573964437,0.0261350606282554,3.439965340433334
monsoon,sfm,Chl-a Fluorescence,0.03267795124,0.529403278,-0.0135591326933333,0.0158103827293333,0.12174622162985693
snowmelt,sfm,Chl-a Fluorescence,0.02752674215,1.4412097719999999,-0.0255619348933333,0.0242696193333334,0.2929684600342162
winter_baseflow,sfm,Chl-a Fluorescence,0.02112646972,0.0561828898399998,-0.0159277644493333,0.00814360029666704,0.005784558112816105
monsoon,sfm,Depth,0.4490824225344,0.5168586064128,-9.7753275664e-4,9.08604248319998e-4,0.013583220188112371
snowmelt,sfm,Depth,0.3165935523336,0.8378124849,-0.001166929848,0.0012739577264,0.1189753817950057
winter_baseflow,sfm,Depth,0.3456203936448,0.4690461568512,-8.0928010864e-4,8.44973671999999e-4,0.027789165175401347
monsoon,sfm,DO,7.883059712,8.65256632,-0.00301352106666666,0.0020816983333333,0.19597252539633903
snowmelt,sfm,DO,7.67708678,10.74049823,-0.00677835333333338,0.00363703866666666,0.7112907722818766
winter_baseflow,sfm,DO,8.6504006,10.8993613,-0.00766257066666667,0.00732426666666666,0.6251892731965986
monsoon,sfm,FDOM Fluorescence,0.4894575816,0.5473399144,-3.45380373333336e-4,2.17353999999998e-4,0.017548610166379715
snowmelt,sfm,FDOM Fluorescence,0.5095532514,2.725659647,-0.00768528866666667,0.00541721866666665,0.6120803154799761
winter_baseflow,sfm,FDOM Fluorescence,1.457785192,2.398569024,-0.0149213742666667,0.00938464199999988,0.21003531407874243
monsoon,sfm,ORP,0.2964309956,0.3587427308,-0.00105621268,9.53877266666669e-4,0.017713448381474203
snowmelt,sfm,ORP,0.1936012758,0.3497252281,-0.00155378966666667,0.00113240983333334,0.040748936152661445
winter_baseflow,sfm,ORP,0.1958282444,0.2715194776,-8.18806000000001e-4,8.12529866666665e-4,0.01792149148015865
monsoon,sfm,pH,6.853709388,7.252000924,-0.0146573276666667,0.0170216826666667,0.08853560955666794
snowmelt,sfm,pH,6.789815576,7.722946762,-0.0162807154,0.0160603421333334,0.24583290529728427
winter_baseflow,sfm,pH,7.37273068,7.704914236,-0.00472654586666667,0.00522795373333334,0.06967042438025729
monsoon,sfm,Specific Conductivity,28.5885052,29.17041972,-0.00483613066666661,0.00833502133333337,0.14795125617208393
snowmelt,sfm,Specific Conductivity,23.61322468,66.19444519,-0.0399355866666668,0.0474315199999999,13.971177996569013
winter_baseflow,sfm,Specific Conductivity,48.20122504,63.65928824,-0.212170453333333,0.22115724,4.04154829875589
monsoon,sfm,Temperature,9.41758164,12.79532672,-0.00710252800000004,0.0122119293333333,0.9293194874150322
snowmelt,sfm,Temperature,0.8087145673,14.41785107,-0.0147855493333333,0.0282850176,3.1283397931382013
winter_baseflow,sfm,Temperature,0.5234996584,9.29804376,-0.0256110854,0.0280528506666667,2.4946263109212063
monsoon,sfm,Turbidity,6.00464554,12.10617958,-0.295188733333333,0.335445150466667,1.2652124083465606
snowmelt,sfm,Turbidity,2.974632787,47.80121282,-1.18002713333333,1.15136821666667,8.445062232358358
winter_baseflow,sfm,Turbidity,8.151269,66.6702736,-2.13006167733333,2.27059942666667,9.654720933350054
monsoon,springcreek,Chl-a Fluorescence,0.0159076714888215,0.0443120200186968,-0.00103074560066064,0.00101212256401777,0.005749747027340153
snowmelt,springcreek,Chl-a Fluorescence,0.0180458517558873,6.78713282585144,-0.4031256108284,0.399765862147013,0.7803759865824537
winter_baseflow,springcreek,Chl-a Fluorescence,0.0140556141827255,7.4248954296112,-0.47660256199042,0.397180850505828,1.1382535787920909
monsoon,springcreek,Depth,0.235519773845673,0.302663111901283,-0.00187544418535233,0.00206014187479019,0.01738646415829358
snowmelt,springcreek,Depth,0.181803731755257,0.582072381926537,-0.00148291475343704,0.00169652084064483,0.06961222406588821
winter_baseflow,springcreek,Depth,0.170132491393089,0.301252836246014,-7.78782405853272e-4,9.12352014541624e-4,0.012302512893908726
monsoon,springcreek,FDOM Fluorescence,0.199570842087269,0.653026783466339,-0.0190750003059705,0.0197223260800044,0.07301975287537078
snowmelt,springcreek,FDOM Fluorescence,0.229573172032833,1.46948530554771,-0.0366237084070841,0.0360694488684335,0.2275972926602675
winter_baseflow,springcreek,FDOM Fluorescence,0.271238987445831,1.27722810506821,-0.0278988701105118,0.0277235752344131,0.19797735812279102
monsoon,springcreek,Specific Conductivity,255.096713256836,285.24931640625,-0.513275960286458,0.606039245605464,6.005680594341379
snowmelt,springcreek,Specific Conductivity,236.360254821777,1239.65094726563,-3.35353938802083,3.59774401855468,329.81565999869
winter_baseflow,springcreek,Specific Conductivity,374.430115356445,1021.01043884277,-13.4581013997396,15.4352392578124,142.83974025271877
monsoon,springcreek,Temperature,16.7311264038086,21.8869094848633,-0.0114535573323569,0.0211755116780598,1.3001491972558417
snowmelt,springcreek,Temperature,10.7559727954864,21.8496164131165,-0.0149839121500651,0.033073455810547,2.510007136608603
winter_baseflow,springcreek,Temperature,5.61290323257446,18.8008420944214,-0.017778746287028,0.0400428072611491,2.9489746107937607
monsoon,springcreek,Turbidity,15.6900243759155,425.903845214844,-26.7741468048096,26.4202526652018,67.78309493513886
snowmelt,springcreek,Turbidity,13.2357695484161,52.3124757003784,-2.24180503845215,2.42304766337073,5.041660411864516
winter_baseflow,springcreek,Turbidity,10.4071482753754,409.12884765625,-34.4821024894714,29.75756371816,50.30025412846321
fall_baseflow,tamasag,Depth,0.0495819553134441,1.21567970179368,-0.00205882626953125,0.0022842290930748,0.11799039505040962
monsoon,tamasag,Depth,0.0493080817687511,0.504463714018446,-0.00104760541386801,0.00123673831516147,0.09785266173938148
snowmelt,tamasag,Depth,0.0189813511311114,0.986491133794785,-0.00140063810157776,0.0016007181854248,0.20103400356798817
winter_baseflow,tamasag,Depth,0.0724943097667694,0.450522001367569,-9.99907547187805e-4,0.00110688082931042,0.090005818907862
fall_baseflow,tamasag,DO,7.12018154144287,12.9042321014404,-0.0287426376342773,0.0368299605051676,1.240267823180599
monsoon,tamasag,DO,7.24234764099121,9.27785652160645,-0.006171482,0.0060781265894572,0.4120523097257381
snowmelt,tamasag,DO,0,10.1099774646759,-0.0620177777608236,0.0686657973925273,2.558868770412023
winter_baseflow,tamasag,DO,7.67857598304749,12.6844972991943,-0.0213693294525147,0.0174060719807945,1.1446744205930561
fall_baseflow,tamasag,ORP,0.269011405944824,0.469132476806641,-9.52970743815104e-4,8.80194010416662e-4,0.04535508199727735
monsoon,tamasag,ORP,0.255905675099121,0.454360322875977,-0.00144762670898438,9.3650666666667e-4,0.03998173015161526
snowmelt,tamasag,ORP,-0.263023254699707,0.450218641052246,-0.00357319894917806,0.00295696268717448,0.1099882013082629
winter_baseflow,tamasag,ORP,0.151446100463867,0.467443414916992,-9.22032552083334e-4,0.00101428299967447,0.08721868155865614
fall_baseflow,tamasag,pH,7.4282567024231,8.87176837921142,-0.00861871147155762,0.00859636561075847,0.3302364042510545
monsoon,tamasag,pH,7.46349091053009,8.6976079,-0.00617778533333332,0.00638048284785975,0.36588451576786796
snowmelt,tamasag,pH,7.24334106445312,8.65881768226624,-0.00605321311950684,0.00752047475179037,0.36595534717899764
winter_baseflow,tamasag,pH,7.62030151367188,8.64519255638123,-0.0053284117380778,0.00467486699422199,0.24638504121428326
fall_baseflow,tamasag,Specific Conductivity,85.4782598876953,240.583549804687,-0.163306091308594,0.204204833984378,51.40053469285731
monsoon,tamasag,Specific Conductivity,55.297004699707,179.454238891602,-0.140492971152343,0.127991813264975,26.97941939774983
snowmelt,tamasag,Specific Conductivity,20.1957981109619,128.60961730957,-0.346498710632324,0.33219740549723,24.247189492696567
winter_baseflow,tamasag,Specific Conductivity,87.5559841918945,268.553778076172,-0.397854085286458,0.362221720377604,40.90504128606838
fall_baseflow,tamasag,Temperature,1.75865992903709,16.5329685211182,-0.0126736068725586,0.0239197069803874,3.2031342983497773
monsoon,tamasag,Temperature,11.1143374633789,19.383728,-0.0140329424540202,0.0248706029256184,1.8177326734648127
snowmelt,tamasag,Temperature,7.02628279685974,17.3450981140137,-0.00908126036824545,0.017848066329956,2.2726814677893006
winter_baseflow,tamasag,Temperature,2.27320530414581,14.408787021637,-0.0233396987915039,0.039635547320048,2.7527936503096937
fall_baseflow,tamasag,Turbidity,3.19198293209076,197.67905670166,-3.55177911694845,3.33714154052732,34.7002698096327
monsoon,tamasag,Turbidity,1.19258979320526,193.026607617674,-5.41857333333333,5.76554561233515,14.051268717265971
snowmelt,tamasag,Turbidity,0,1126.31062499999,-71.8432828063965,70.3666175880429,134.4945348301264
winter_baseflow,tamasag,Turbidity,1.80585054397583,91.4267489624023,-1.85825174967448,1.92886951287588,21.299845793508634
fall_baseflow,timberline,Depth,0.405397380723953,1.05649054206848,-7.71762969970703e-4,9.91725076675404e-4,0.1315154470153535
monsoon,timberline,Depth,0.484909197469711,1.22942225104523,-0.00121315787849426,0.00205477491798401,0.1524808395999739
snowmelt,timberline,Depth,0.549811206127167,1.94518389605713,-0.00253859461097717,0.00328780958709716,0.31130294213502535
winter_baseflow,timberline,Depth,0.582835800444603,1.29126266387558,-0.00115781217727661,0.00149738936653138,0.14938900807486616
fall_baseflow,timberline,DO,6.42921705245972,11.8887048339844,-0.0331535816192627,0.0330752048492432,1.2345719967462658
monsoon,timberline,DO,5.97542952060699,11.0953015708923,-0.0293993473052979,0.029890895843506,0.9567511610303975
snowmelt,timberline,DO,7.00577157974243,10.168821144104,-0.0254706446329753,0.0262550163269043,0.6069628335359909
winter_baseflow,timberline,DO,6.38332486152649,13.6769601821899,-0.0343872057596843,0.0310165373484292,1.6303467764981312
fall_baseflow,timberline,ORP,0.285731259155273,0.413608364868164,-4.76395467122395e-4,4.17130696614583e-4,0.028867758769130097
monsoon,timberline,ORP,0.250498098602295,0.473665975341797,-7.79768147786456e-4,6.37193339029948e-4,0.04775673845075394
snowmelt,timberline,ORP,0.304312651367187,0.476472410888672,-0.00114117633056641,6.91977742513023e-4,0.0380904156245085
winter_baseflow,timberline,ORP,0.142261742401123,0.436901361083984,-8.87635803222656e-4,7.94346130371093e-4,0.068576785772036
fall_baseflow,timberline,pH,7.66431620597839,8.68809155464172,-0.00393395487467448,0.00365782101949056,0.19812204230826025
monsoon,timberline,pH,7.45168552398682,8.68657885551453,-0.00480612754821777,0.00471334075927734,0.27799792217038105
snowmelt,timberline,pH,7.29897304534912,8.35685775756836,-0.00593571217854818,0.00645030975341795,0.20372554628667713
winter_baseflow,timberline,pH,7.60120218276978,9.01148993492126,-0.00598200480143229,0.00659762064615886,0.3563749290571965
fall_baseflow,timberline,Specific Conductivity,158.47329788208,1010.48977478027,-1.42064225260417,1.01055442301432,247.36626700640923
monsoon,timberline,Specific Conductivity,116.022233123779,939.060676269531,-2.5209765218099,1.06969421386718,218.7208084303538
snowmelt,timberline,Specific Conductivity,62.6261390686035,745.233037109375,-2.44511291503906,1.00609749348958,103.92083420913676
winter_baseflow,timberline,Specific Conductivity,137.904076538086,942.358381958006,-1.45152083333333,0.852077351888022,212.08010467195348
fall_baseflow,timberline,Temperature,1.49978895187378,18.118568611145,-0.00846759796142578,0.0172538693745931,3.7106349653885484
monsoon,timberline,Temperature,12.8234705162048,23.57809009552,-0.0111827850341797,0.0190711085001628,2.189638936911695
snowmelt,timberline,Temperature,7.64654441833496,19.1133839416504,-0.0116049690246581,0.0207374903361003,2.4048158878069716
winter_baseflow,timberline,Temperature,1.74926229000092,16.1140362930298,-0.0120036443074544,0.0224502573013306,3.3101017204799397
fall_baseflow,timberline,Turbidity,3.63691349029541,120.863629150389,-9.89184104410807,11.4983110872905,6.330414660595845
monsoon,timberline,Turbidity,0.992036687731743,223.925659790039,-5.78005202229818,4.95679955037436,32.80215948558554
snowmelt,timberline,Turbidity,3.17232403755188,1028.64047851562,-38.4687354787191,42.3845692596435,118.32655565527328
winter_baseflow,timberline,Turbidity,1.95733664870262,1115.18719116211,-48.9505924479167,44.2584602101643,131.247237713194
fall_baseflow,timberline virridy,Chl-a Fluorescence,0.0497142585366964,15.1236867237091,-0.876433733344078,0.84714640835921,2.1937997339769937
monsoon,timberline virridy,Chl-a Fluorescence,0.0303265625610948,6.5599188041686904,-0.346443024535974,0.363708884984255,0.7728328835237971
winter_baseflow,timberline virridy,Chl-a Fluorescence,0.0791952468454838,640.672802734375,-31.2828551165263,28.8596534264882,121.824607669147
fall_baseflow,timberline virridy,Depth,0.381445176315308,0.706084915901184,-6.34083389282227e-4,5.97244746398925e-4,0.042874149919108075
winter_baseflow,timberline virridy,Depth,0.579754734512329,0.844114503810883,-6.46145153045656e-4,8.70489259719848e-4,0.07085309120524891
fall_baseflow,timberline virridy,FDOM Fluorescence,0.658822436332703,2.32213978052139,-0.0197537786960602,0.0175934982299804,0.29595045587234486
monsoon,timberline virridy,FDOM Fluorescence,0.629025403857231,1.88370898723602,-0.00715158669153849,0.00738448731104522,0.187348595546278
winter_baseflow,timberline virridy,FDOM Fluorescence,0.560314263105392,2.77787658691406,-0.107047015825907,0.115026013056437,0.4473590259131738
fall_baseflow,timberline virridy,Specific Conductivity,167.670697479248,1070.19063476562,-2.89531201171875,2.31586649576823,261.04546568189386
monsoon,timberline virridy,Specific Conductivity,194.454428710937,945.118783569336,-2.46056030273437,1.60131730143229,214.04077751168018
winter_baseflow,timberline virridy,Specific Conductivity,298.920527648926,1107.33110961914,-3.19795300292969,2.77616902669272,197.65053381616752
fall_baseflow,timberline virridy,Temperature,1.52174209952354,18.139871673584,-0.00839742660522461,0.0174130172729492,3.710653080967744
monsoon,timberline virridy,Temperature,12.4661346626282,21.9764931869507,-0.0115088717142742,0.019296807607015,2.1001103784938993
winter_baseflow,timberline virridy,Temperature,1.56854866147041,12.1314094352722,-0.0129353720347087,0.0226215438842773,2.8789266671155556
fall_baseflow,timberline virridy,Turbidity,0.938859182596207,29.2100837707519,-1.67120643583934,1.69789256683986,3.9498671375456684
monsoon,timberline virridy,Turbidity,1.8612771832943,119.64857383728,-2.3944762878418002,2.83816867065428,6.66556420653153
winter_baseflow,timberline virridy,Turbidity,1.89926140904427,1171.2123840332,-44.9860604807536,56.5648706054686,148.92588732432668
